inputs;outputs
0.0, 0.877030162412993, 0.9721146398140976, 0.8892331525948877, 0.01082753286929621, 0.038669760247486466, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 1.0, 0.0
0.0, 0.8816705336426914, 0.9721146398140976, 0.8892331525948877, 0.010054137664346482, 0.03789636504253674, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 1.0, 0.0
0.0, 0.8863109048723898, 0.9721146398140976, 0.8892331525948877, 0.009280742459396751, 0.037122969837587005, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 1.0, 0.0
0.0, 0.8909512761020881, 0.9721146398140976, 0.8892331525948877, 0.008507347254447023, 0.03634957463263728, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.8955916473317865, 0.9721146398140976, 0.8892331525948877, 0.007733952049497293, 0.03557617942768755, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.9002320185614849, 0.9721146398140976, 0.8892331525948877, 0.0069605568445475635, 0.03480278422273782, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.9048723897911833, 0.9721146398140976, 0.8892331525948877, 0.006187161639597835, 0.03402938901778809, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.9095127610208816, 0.9721146398140976, 0.8892331525948877, 0.005413766434648105, 0.033255993812838364, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.91415313225058, 0.9721146398140976, 0.8892331525948877, 0.004640371229698376, 0.03248259860788863, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.9187935034802784, 0.9721146398140976, 0.8892331525948877, 0.0038669760247486465, 0.0317092034029389, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.9737045630317092, 0.9721146398140976, 0.8892331525948877, 0.0030935808197989174, 0.030935808197989172, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.0, 0.0, 0.0, 0.0;0.0, 0.0, 0.0, 1.0
0.0, 0.9729311678267595, 0.9721146398140976, 0.8892331525948877, 0.002320185614849188, 0.0317092034029389, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9721577726218097, 0.9721146398140976, 0.8892331525948877, 0.0015467904098994587, 0.03248259860788863, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.97138437741686, 0.9721146398140976, 0.8892331525948877, 7.733952049497294E-4, 0.033255993812838364, 0.4590909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9706109822119103, 0.9690162664601084, 0.8892331525948877, 0.0030935808197989174, 0.03402938901778809, 0.45454545454545453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9698375870069605, 0.9690162664601084, 0.8892331525948877, 0.002320185614849188, 0.03480278422273782, 0.45454545454545453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9690641918020109, 0.9690162664601084, 0.8892331525948877, 0.0015467904098994587, 0.03557617942768755, 0.45454545454545453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9682907965970611, 0.9690162664601084, 0.8892331525948877, 7.733952049497294E-4, 0.03634957463263728, 0.45454545454545453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9675174013921114, 0.9659178931061193, 0.8892331525948877, 0.0030935808197989174, 0.037122969837587005, 0.45, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9667440061871616, 0.9659178931061193, 0.8892331525948877, 0.002320185614849188, 0.03789636504253674, 0.45, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9659706109822119, 0.9659178931061193, 0.8892331525948877, 0.0015467904098994587, 0.038669760247486466, 0.45, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9651972157772621, 0.9659178931061193, 0.8892331525948877, 7.733952049497294E-4, 0.03944315545243619, 0.45, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9644238205723125, 0.9628195197521301, 0.8892331525948877, 0.0030935808197989174, 0.04021655065738593, 0.44545454545454544, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9636504253673627, 0.9628195197521301, 0.8892331525948877, 0.002320185614849188, 0.040989945862335654, 0.44545454545454544, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.962877030162413, 0.9628195197521301, 0.8892331525948877, 0.0015467904098994587, 0.04176334106728538, 0.44545454545454544, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9621036349574633, 0.9628195197521301, 0.8892331525948877, 7.733952049497294E-4, 0.042536736272235115, 0.44545454545454544, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9613302397525135, 0.959721146398141, 0.8892331525948877, 0.0030935808197989174, 0.04331013147718484, 0.4409090909090909, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9605568445475638, 0.959721146398141, 0.8892331525948877, 0.002320185614849188, 0.04408352668213457, 0.4409090909090909, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9597834493426141, 0.959721146398141, 0.8853601859024013, 0.0015467904098994587, 0.0448569218870843, 0.4409090909090909, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9590100541376644, 0.959721146398141, 0.8853601859024013, 7.733952049497294E-4, 0.04408352668213457, 0.4409090909090909, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9582366589327146, 0.9566227730441518, 0.8853601859024013, 0.0030935808197989174, 0.04331013147718484, 0.43636363636363634, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9574632637277649, 0.9566227730441518, 0.8853601859024013, 0.002320185614849188, 0.042536736272235115, 0.43636363636363634, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9566898685228151, 0.9566227730441518, 0.8853601859024013, 0.0015467904098994587, 0.04176334106728538, 0.43636363636363634, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9559164733178654, 0.9566227730441518, 0.8853601859024013, 7.733952049497294E-4, 0.040989945862335654, 0.43636363636363634, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9551430781129157, 0.9535243996901627, 0.8853601859024013, 0.0030935808197989174, 0.04021655065738593, 0.4318181818181818, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.954369682907966, 0.9535243996901627, 0.8853601859024013, 0.002320185614849188, 0.03944315545243619, 0.4318181818181818, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9535962877030162, 0.9535243996901627, 0.8853601859024013, 0.0015467904098994587, 0.038669760247486466, 0.4318181818181818, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9528228924980665, 0.9535243996901627, 0.8853601859024013, 7.733952049497294E-4, 0.03789636504253674, 0.4318181818181818, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.9520494972931168, 0.9504260263361735, 0.8853601859024013, 0.0030935808197989174, 0.037122969837587005, 0.42727272727272725, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.951276102088167, 0.9504260263361735, 0.8853601859024013, 0.002320185614849188, 0.03634957463263728, 0.42727272727272725, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9505027068832174, 0.9504260263361735, 0.8853601859024013, 0.0015467904098994587, 0.03557617942768755, 0.42727272727272725, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9497293116782676, 0.9504260263361735, 0.8853601859024013, 7.733952049497294E-4, 0.03480278422273782, 0.42727272727272725, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9489559164733179, 0.9473276529821844, 0.8853601859024013, 0.0030935808197989174, 0.03402938901778809, 0.42272727272727273, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9481825212683681, 0.9473276529821844, 0.8853601859024013, 0.002320185614849188, 0.033255993812838364, 0.42272727272727273, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9474091260634184, 0.9473276529821844, 0.8853601859024013, 0.0015467904098994587, 0.03248259860788863, 0.42272727272727273, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9466357308584686, 0.9473276529821844, 0.8853601859024013, 7.733952049497294E-4, 0.0317092034029389, 0.42272727272727273, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.945862335653519, 0.9054996127033308, 0.8853601859024013, 0.0030935808197989174, 0.030935808197989172, 0.41818181818181815, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.9180201082753287, 0.9054996127033308, 0.8853601859024013, 0.002320185614849188, 0.0317092034029389, 0.41818181818181815, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.9133797370456304, 0.9054996127033308, 0.8853601859024013, 0.0015467904098994587, 0.03248259860788863, 0.41818181818181815, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.908739365815932, 0.9054996127033308, 0.8853601859024013, 7.733952049497294E-4, 0.033255993812838364, 0.41818181818181815, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.9040989945862336, 0.8869093725793958, 0.8853601859024013, 0.0030935808197989174, 0.03402938901778809, 0.41363636363636364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.8994586233565351, 0.8869093725793958, 0.8853601859024013, 0.002320185614849188, 0.03480278422273782, 0.41363636363636364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.8948182521268369, 0.8869093725793958, 0.8853601859024013, 0.0015467904098994587, 0.03557617942768755, 0.41363636363636364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.8901778808971385, 0.8869093725793958, 0.8853601859024013, 7.733952049497294E-4, 0.03634957463263728, 0.41363636363636364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.88553750966744, 0.8497288923315259, 0.8853601859024013, 0.0030935808197989174, 0.037122969837587005, 0.4090909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.8808971384377416, 0.8497288923315259, 0.8853601859024013, 0.002320185614849188, 0.03789636504253674, 0.4090909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.8762567672080434, 0.8497288923315259, 0.8853601859024013, 0.0015467904098994587, 0.038669760247486466, 0.4090909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.871616395978345, 0.8497288923315259, 0.8853601859024013, 7.733952049497294E-4, 0.03944315545243619, 0.4090909090909091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.848414539829853, 0.8528272656855151, 0.8853601859024013, 0.0030935808197989174, 0.04021655065738593, 0.40454545454545454, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.8491879350348028, 0.8528272656855151, 0.8853601859024013, 0.002320185614849188, 0.040989945862335654, 0.40454545454545454, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;0.0, 1.0, 0.0, 0.0
0.0, 0.8499613302397525, 0.8528272656855151, 0.8853601859024013, 0.0015467904098994587, 0.04176334106728538, 0.40454545454545454, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;0.0, 1.0, 0.0, 0.0
0.0, 0.8507347254447022, 0.8528272656855151, 0.8853601859024013, 7.733952049497294E-4, 0.042536736272235115, 0.40454545454545454, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;0.0, 1.0, 0.0, 0.0
0.0, 0.851508120649652, 0.8559256390395042, 0.8853601859024013, 0.0030935808197989174, 0.04331013147718484, 0.4, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;0.0, 1.0, 0.0, 0.0
0.0, 0.8522815158546017, 0.8559256390395042, 0.8853601859024013, 0.002320185614849188, 0.04408352668213457, 0.4, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;0.0, 1.0, 0.0, 0.0
0.0, 0.8530549110595514, 0.8559256390395042, 0.8853601859024013, 0.0015467904098994587, 0.0448569218870843, 0.4, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;1.0, 0.0, 0.0, 0.0
0.0, 0.8538283062645011, 0.8559256390395042, 0.8853601859024013, 7.733952049497294E-4, 0.04563031709203403, 0.4, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;1.0, 0.0, 0.0, 0.0
0.0, 0.8546017014694509, 0.8590240123934935, 0.8853601859024013, 0.0030935808197989174, 0.04640371229698376, 0.39545454545454545, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;1.0, 0.0, 0.0, 0.0
0.0, 0.8553750966744006, 0.8590240123934935, 0.8853601859024013, 0.002320185614849188, 0.04717710750193349, 0.39545454545454545, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;1.0, 0.0, 0.0, 0.0
0.0, 0.8561484918793504, 0.8590240123934935, 0.8853601859024013, 0.0015467904098994587, 0.04795050270688322, 0.39545454545454545, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;1.0, 0.0, 0.0, 0.0
0.0, 0.8569218870843001, 0.8590240123934935, 0.8853601859024013, 7.733952049497294E-4, 0.048723897911832945, 0.39545454545454545, 1.0, 0.0, 0.0, 0.0, 0.0, 0.006187161639597835, 0.02474864655839134, 0.009280742459396751, 0.02165506573859242, 1.0, 1.0, 1.0, 1.0;1.0, 0.0, 0.0, 0.0
